eventID,userID,sessionID,docID,page,sourceText,translatedText,sourceLang,targetLang,translationMode,provider,translatedAt,settingsSnapshot,docName,isUndesired,translationOutputMode
41,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,text,κείμενο,en,el,word,deepl,2026-05-08T13:34:34.489Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
42,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,checks,έλεγχοι,en,el,word,deepl,2026-05-08T13:34:35.346Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
43,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,tests,δοκιμές,en,el,word,deepl,2026-05-08T13:34:35.429Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
44,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,tests,δοκιμές,en,el,word,deepl,2026-05-08T13:34:35.647Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
45,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,fixation,σταθεροποίηση,en,el,word,deepl,2026-05-08T13:34:38.773Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
46,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,tests,δοκιμές,en,el,word,deepl,2026-05-08T13:34:38.946Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
47,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Bold,Έντονο,en,el,word,deepl,2026-05-08T13:34:39.279Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
48,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,text,κείμενο,en,el,word,deepl,2026-05-08T13:34:40.629Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
49,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,tests,δοκιμές,en,el,word,deepl,2026-05-08T13:34:40.834Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
50,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,font,γραμματοσειρά,en,el,word,deepl,2026-05-08T13:34:41.456Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
51,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,weight.,πάχος.,en,el,word,deepl,2026-05-08T13:34:44.813Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
52,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Final,Τελικό,en,el,word,deepl,2026-05-08T13:34:45.157Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
53,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,checks,έλεγχοι,en,el,word,deepl,2026-05-08T13:34:45.167Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
54,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,smiled,χαμογέλασε,en,el,word,deepl,2026-05-08T13:34:45.166Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
55,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Use,Χρήση,en,el,word,deepl,2026-05-08T13:34:46.302Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
56,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,block,μπλοκ,en,el,word,deepl,2026-05-08T13:34:47.368Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
57,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,horizontal,οριζόντια,en,el,word,deepl,2026-05-08T13:34:50.998Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
58,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,traveller,ταξιδιώτης,en,el,word,deepl,2026-05-08T13:34:53.613Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
59,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,pulled,τράβηξε,en,el,word,deepl,2026-05-08T13:34:54.472Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
60,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,left-edge,αριστερό άκρο,en,el,word,deepl,2026-05-08T13:34:55.205Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
61,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,text,κείμενο,en,el,word,deepl,2026-05-08T13:34:59.046Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
62,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,vertical,κάθετη,en,el,word,deepl,2026-05-08T13:34:59.399Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
63,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Bold,Έντονο,en,el,word,deepl,2026-05-08T13:34:59.415Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
64,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,fixation,σταθεροποίηση,en,el,word,deepl,2026-05-08T13:34:59.423Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
65,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,accuracy.,ακρίβεια.,en,el,word,deepl,2026-05-08T13:34:59.426Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
66,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Larger,Μεγαλύτερη,en,el,word,deepl,2026-05-08T13:35:01.761Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
67,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,reveal,αποκαλύπτουν,en,el,word,deepl,2026-05-08T13:35:02.723Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
68,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,fixation,σταθεροποίηση,en,el,word,deepl,2026-05-08T13:35:04.352Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
69,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,text,κείμενο,en,el,word,deepl,2026-05-08T13:35:06.109Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
70,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,Larger,Μεγαλύτερη,en,el,word,deepl,2026-05-08T13:35:07.108Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
71,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,line,γραμμή,en,el,word,deepl,2026-05-08T13:35:07.894Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
72,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,vertical,κάθετη,en,el,word,deepl,2026-05-08T13:35:09.466Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
73,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,alignment.,ευθυγράμμιση.,en,el,word,deepl,2026-05-08T13:35:10.999Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
74,4,2a46f681-0599-44ba-ade2-a25b702bdaa5,16,1,vertical,κάθετη,en,el,word,deepl,2026-05-08T13:35:11.576Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_reading_sheet.pdf""}",eye_tracking_validation_reading_sheet.pdf,0,on
